timestamp,videoWidth,videoHeight,nose_x,nose_y,left_eye_inner_x,left_eye_inner_y,left_eye_x,left_eye_y,left_eye_outer_x,left_eye_outer_y,right_eye_inner_x,right_eye_inner_y,right_eye_x,right_eye_y,right_eye_outer_x,right_eye_outer_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y
2025-03-08 14:29:25.202705,1920,1080,896.7914199829102,33.28897051513195,932.1808433532715,-18.22903409600258,955.9502792358398,-12.432805225253105,978.8713073730469,-5.892097391188145,864.4466972351074,-27.74494506418705,836.7427825927734,-28.37794505059719,809.9237823486328,-26.93072699010372,994.0085220336914,36.38886719942093,747.0350074768066,10.968154147267342,919.0937232971191,104.49918776750565,842.3307037353516,94.20817136764526,1097.5849914550781,389.22980189323425,535.8730316162109,312.3207199573517
2025-03-08 14:29:25.387214,1920,1080,885.3152847290039,20.405021086335182,925.773868560791,-21.945481449365616,950.6777572631836,-16.811022274196148,974.655647277832,-11.007404588162899,851.5984153747559,-31.185177862644196,823.4998512268066,-31.815590858459473,797.6202392578125,-30.679557994008064,994.0972137451172,30.384405702352524,746.4821434020996,5.941809955984354,916.2639999389648,90.42339205741882,830.3511428833008,83.6863374710083,1106.9332122802734,380.4303002357483,535.1016998291016,308.7263238430023
2025-03-08 14:29:25.488702,1920,1080,879.327278137207,20.380221381783485,924.5821380615234,-21.9284226000309,949.9357223510742,-16.715531945228577,974.2425155639648,-10.896548219025135,847.2990989685059,-32.525951117277145,818.2244110107422,-34.44866046309471,791.9964981079102,-34.47210028767586,994.6158599853516,30.48105977475643,744.2085456848145,1.3741442514583468,910.5860137939453,90.84253281354904,818.9534568786621,83.07402938604355,1108.1776428222656,370.15005826950073,534.6507453918457,307.03341007232666
2025-03-08 14:29:25.586843,1920,1080,877.1372222900391,14.164552018046379,922.3990058898926,-24.20424409210682,947.6144027709961,-18.81008706986904,971.7432403564453,-12.864925190806389,846.1137771606445,-35.45183748006821,817.5785636901855,-37.49399498105049,791.6525459289551,-37.708164006471634,994.3199157714844,29.99262146651745,744.0369415283203,-0.4467576288152486,908.6873245239258,85.64021944999695,818.0691146850586,77.98282384872437,1109.4770050048828,366.2216305732727,534.2957496643066,306.80678486824036
2025-03-08 14:29:25.687207,1920,1080,873.6856269836426,13.35194930434227,918.7122917175293,-24.59048219025135,943.5931205749512,-19.14878971874714,967.0151138305664,-13.262553289532661,842.2895050048828,-36.07533037662506,813.7429046630859,-38.113995641469955,787.9550743103027,-38.25771242380142,991.9680404663086,29.789908826351166,742.3384666442871,-0.45551952556706965,905.0249290466309,85.07681876420975,814.4874000549316,77.0297572016716,1110.0886917114258,362.9500651359558,533.6627197265625,306.84231877326965
2025-03-08 14:29:25.788961,1920,1080,873.9906692504883,12.050557248294353,917.578010559082,-25.158666595816612,942.1953964233398,-19.818934947252274,965.4548263549805,-14.032961502671242,842.069149017334,-36.17805361747742,813.7969779968262,-38.115423917770386,788.0462837219238,-38.190080523490906,990.2061080932617,29.71548356115818,742.1847152709961,0.0766292866319418,905.0744247436523,82.96078115701675,815.3972053527832,75.47414302825928,1110.0350189208984,362.98540592193604,533.2642936706543,307.6506185531616
2025-03-08 14:29:25.889485,1920,1080,874.130802154541,15.182300470769405,917.6447868347168,-23.754077553749084,942.2396278381348,-18.886363059282303,965.6769561767578,-13.549090661108494,842.127685546875,-33.77946272492409,812.9973793029785,-35.2604404091835,785.8522796630859,-34.61174547672272,990.4851150512695,29.740412011742592,738.076229095459,3.78929422236979,905.1662063598633,83.75840306282043,816.0580444335938,77.4780347943306,1109.9847793579102,361.8324851989746,532.682991027832,309.2808973789215
2025-03-08 14:29:25.990161,1920,1080,875.4406356811523,17.622594013810158,918.0937385559082,-21.778775453567505,942.6088714599609,-17.29436405003071,966.3677215576172,-12.297252751886845,842.2446441650391,-31.403814777731895,813.3165550231934,-32.82238483428955,785.8788871765137,-31.845335215330124,990.780029296875,29.760152399539948,735.7353973388672,6.086762901395559,905.8847808837891,84.63630616664886,816.2770843505859,78.8280576467514,1109.637680053711,359.0036129951477,531.639289855957,309.3556022644043
2025-03-08 14:29:26.090144,1920,1080,877.0040702819824,21.51416815817356,919.4527244567871,-19.441475719213486,944.0202713012695,-14.724405147135258,968.2937622070312,-9.768548905849457,843.0344581604004,-29.86457347869873,813.3885383605957,-31.377808079123497,786.035099029541,-30.26111125946045,991.0607528686523,30.095417127013206,733.9358139038086,7.2564890049397945,906.5835571289062,88.21731269359589,816.727294921875,81.3706710934639,1109.392318725586,357.0136821269989,531.2048721313477,309.36577320098877
2025-03-08 14:29:26.189880,1920,1080,877.0760536193848,22.359671518206596,919.5331764221191,-19.462256133556366,944.0997505187988,-14.879202134907246,968.6471557617188,-10.070451311767101,843.2131576538086,-29.405207633972168,813.2723236083984,-30.757686719298363,784.9944305419922,-29.483233764767647,991.1624908447266,29.45753686130047,731.8841743469238,7.643099762499332,907.7951431274414,88.64787966012955,817.1096420288086,82.57595121860504,1109.359130859375,357.03161001205444,530.2946090698242,309.2865300178528
