timestamp,videoWidth,videoHeight,nose_x,nose_y,left_eye_inner_x,left_eye_inner_y,left_eye_x,left_eye_y,left_eye_outer_x,left_eye_outer_y,right_eye_inner_x,right_eye_inner_y,right_eye_x,right_eye_y,right_eye_outer_x,right_eye_outer_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y
2025-03-07 23:02:10.626055,1920,1080,1234.66552734375,227.42566645145416,1214.677848815918,189.22773241996765,1217.4253463745117,174.3670928478241,1221.8690872192383,157.87826657295227,1211.363868713379,222.462700009346,1211.8558502197266,231.70571565628052,1213.2756042480469,241.1513453722,1270.8036804199219,114.81646835803986,1247.5974655151367,222.50055134296417,1284.6909713745117,209.35614466667175,1279.526596069336,250.28286695480347,1488.6338424682617,164.55909132957458,1402.4206924438477,318.4915816783905
2025-03-07 23:02:10.675917,1920,1080,1237.3320007324219,233.94201815128326,1217.0676040649414,192.99983024597168,1220.8728790283203,177.73309350013733,1226.2810134887695,161.052548289299,1212.4354934692383,225.49170792102814,1212.6204299926758,234.17636811733246,1213.7886428833008,243.1137728691101,1276.3862228393555,117.50413030385971,1250.9462356567383,224.52012598514557,1288.8584518432617,216.9951456785202,1282.2532653808594,255.49112677574158,1441.1470413208008,144.73456799983978,1428.5606002807617,318.45327973365784
2025-03-07 23:02:10.735636,1920,1080,1239.0297317504883,243.49379897117615,1219.6338272094727,199.76891040802002,1224.2160415649414,183.02268862724304,1230.5661392211914,165.71376621723175,1214.8222732543945,234.67389106750488,1214.9352264404297,243.54296386241913,1216.003074645996,252.6564610004425,1281.573715209961,127.64277577400208,1255.6709289550781,235.1903074979782,1290.7352828979492,221.9622963666916,1282.7394104003906,263.7342846393585,1447.5726699829102,168.80645513534546,1461.27685546875,317.6178789138794
2025-03-07 23:02:10.770131,1920,1080,1241.0642623901367,261.780064702034,1222.4677276611328,216.2984848022461,1227.9141998291016,199.30141746997833,1235.4631805419922,181.31455063819885,1216.0852432250977,251.10581159591675,1215.8440017700195,260.132292509079,1216.5027236938477,269.983246922493,1289.1003799438477,141.59173250198364,1255.5657577514648,256.69659197330475,1295.4426956176758,246.43290996551514,1285.8592987060547,288.0443036556244,1474.8651123046875,212.42100834846497,1468.2840728759766,320.99672198295593
2025-03-07 23:02:10.837084,1920,1080,1242.9040145874023,283.7785613536835,1224.9066925048828,238.9990496635437,1230.216293334961,222.37994849681854,1237.5709533691406,204.8456883430481,1218.127212524414,273.13271284103394,1217.7153396606445,281.5519630908966,1218.0378341674805,290.42346596717834,1289.2743301391602,166.12546384334564,1255.6573104858398,272.2264051437378,1296.9203567504883,265.2875089645386,1286.6044235229492,305.6304967403412,1479.5421981811523,240.18354535102844,1460.559310913086,338.02058458328247
2025-03-07 23:02:10.903657,1920,1080,1244.6421432495117,302.73168325424194,1226.3250732421875,259.4405561685562,1231.124382019043,242.64425218105316,1237.9170227050781,224.80317413806915,1219.9736022949219,295.4871118068695,1219.5782089233398,304.4732630252838,1219.7871780395508,313.5214698314667,1289.0676498413086,188.350151181221,1255.6736755371094,298.11179280281067,1297.3637008666992,279.70378160476685,1286.9682312011719,322.12106108665466,1480.6682968139648,256.64248645305634,1452.3691177368164,356.68463945388794
2025-03-07 23:02:10.968600,1920,1080,1244.637222290039,320.53494215011597,1226.8708419799805,275.7020330429077,1231.7408752441406,259.15631711483,1238.620262145996,241.5030151605606,1220.2458572387695,311.7219543457031,1219.771842956543,320.8806252479553,1219.8907470703125,329.67063188552856,1289.3314361572266,202.38113522529602,1255.1272201538086,314.38648223876953,1297.2824478149414,305.09970903396606,1286.930809020996,345.29367327690125,1482.0062255859375,271.9226288795471,1450.576400756836,379.52492594718933
2025-03-07 23:02:11.002918,1920,1080,1245.992202758789,325.9648060798645,1228.6664199829102,282.291898727417,1233.3210754394531,264.9551993608475,1239.9047470092773,246.6727638244629,1221.9496536254883,318.6492955684662,1221.2713623046875,327.4679481983185,1221.2279891967773,336.51541471481323,1289.319076538086,207.35670268535614,1255.5989456176758,319.2722010612488,1298.3917236328125,305.24242401123047,1287.0983505249023,345.75509905815125,1482.0615005493164,281.4359951019287,1434.906349182129,391.98956966400146
2025-03-07 23:02:11.038069,1920,1080,1247.1478271484375,330.6731128692627,1231.1774826049805,286.6415512561798,1236.0382461547852,269.9067395925522,1242.7419662475586,252.05648839473724,1223.7290954589844,321.5307927131653,1222.8461837768555,329.7532546520233,1222.5779342651367,338.388090133667,1291.388168334961,212.70539224147797,1256.422348022461,319.8294460773468,1299.4426345825195,311.90573930740356,1287.6123046875,350.70844173431396,1483.564567565918,289.7011363506317,1431.7022323608398,405.0671410560608
2025-03-07 23:02:11.102397,1920,1080,1250.0229263305664,330.9971344470978,1235.4280471801758,286.75320625305176,1241.0467529296875,270.1129424571991,1248.6084365844727,252.44213104248047,1226.8391418457031,321.7554223537445,1225.6115341186523,330.2861022949219,1224.9562454223633,339.1621434688568,1299.214210510254,216.340970993042,1257.9121398925781,324.6879029273987,1302.0215606689453,313.5683333873749,1288.6437606811523,354.6052622795105,1490.9708404541016,294.8042106628418,1428.5536193847656,424.3937873840332
