timestamp,videoWidth,videoHeight,nose_x,nose_y,left_eye_inner_x,left_eye_inner_y,left_eye_x,left_eye_y,left_eye_outer_x,left_eye_outer_y,right_eye_inner_x,right_eye_inner_y,right_eye_x,right_eye_y,right_eye_outer_x,right_eye_outer_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y
2025-03-08 03:37:07.818680,1920,1080,962.2675323486328,553.1333827972412,996.6693878173828,494.30742144584656,1018.6795806884766,493.14024209976196,1041.1493682861328,493.32788944244385,933.6752128601074,499.88112688064575,908.2537078857422,503.4678304195404,883.1749534606934,508.27797532081604,1076.3287353515625,543.6189222335815,822.9755973815918,555.3583073616028,994.3930435180664,622.8620409965515,917.3452949523926,630.3129601478577,1210.3541564941406,971.1971139907837,589.8409080505371,914.7076678276062
2025-03-08 03:37:07.887955,1920,1080,961.9632339477539,552.9908609390259,996.8214797973633,494.16412711143494,1018.7705612182617,493.15643191337585,1041.1467361450195,493.6000907421112,932.599925994873,498.7498354911804,905.7990646362305,502.44166016578674,879.7515678405762,507.412029504776,1076.3582611083984,543.6078500747681,823.1605911254883,554.0978837013245,994.4621658325195,623.4268498420715,914.7477149963379,630.5598306655884,1218.171157836914,975.892481803894,587.3066139221191,914.8607468605042
2025-03-08 03:37:07.953658,1920,1080,963.2656860351562,552.7895021438599,997.5048065185547,495.16544938087463,1019.3289184570312,495.3945529460907,1041.2590026855469,497.0626187324524,932.5883674621582,498.71201634407043,905.588207244873,502.2943425178528,879.5558738708496,507.0731055736542,1075.7074356079102,544.4446992874146,824.4550323486328,552.7116751670837,995.5926132202148,624.4144606590271,914.8507690429688,630.5373644828796,1221.2021255493164,977.6795411109924,577.8287315368652,917.0310831069946
2025-03-08 03:37:08.017432,1920,1080,963.1985092163086,550.0478553771973,997.4919891357422,495.1636791229248,1019.3239974975586,495.5788850784302,1041.225700378418,497.6062488555908,931.0636138916016,497.81726360321045,903.4339141845703,500.9986102581024,877.8107643127441,505.2546000480652,1075.4722595214844,544.5847749710083,824.8881340026855,550.6339716911316,995.6901168823242,624.2364692687988,914.1733932495117,628.3031058311462,1224.3232727050781,979.1455078125,571.8807220458984,920.107855796814
2025-03-08 03:37:08.084698,1920,1080,962.947883605957,542.3768448829651,997.3748016357422,492.09830045700073,1019.1777420043945,493.481547832489,1040.9686660766602,496.1488115787506,928.927001953125,492.7048873901367,900.9963798522949,495.61261653900146,875.9249496459961,499.4766390323639,1074.1761016845703,542.5231647491455,825.2356910705566,545.7040929794312,995.7638168334961,619.5412302017212,913.2834434509277,621.9445323944092,1227.4059677124023,981.3774490356445,565.2651214599609,924.5098114013672
2025-03-08 03:37:08.155333,1920,1080,962.3265838623047,536.6940271854401,997.1372222900391,490.9319257736206,1018.9912033081055,492.86739706993103,1040.7688522338867,495.7938265800476,926.6687393188477,488.9590859413147,898.3134269714355,490.8325660228729,873.6031723022461,493.76118421554565,1073.001480102539,540.7776260375977,825.2331733703613,540.5687355995178,995.7718276977539,615.98468542099,911.5179634094238,616.3293385505676,1229.2255783081055,982.5344252586365,555.4840278625488,926.3489484786987
2025-03-08 03:37:08.219515,1920,1080,961.549072265625,531.6536843776703,996.6712188720703,488.9643967151642,1018.5966110229492,491.41443371772766,1040.3731155395508,494.61328983306885,924.5562744140625,484.92321968078613,896.2031364440918,486.104496717453,871.8059349060059,488.3047664165497,1071.5592956542969,538.7538349628448,825.1797294616699,536.8831872940063,995.7736587524414,612.3363447189331,909.422435760498,611.2300300598145,1231.003303527832,982.4855661392212,548.7431716918945,930.9350752830505
2025-03-08 03:37:08.295836,1920,1080,961.5143966674805,527.0551657676697,996.5999221801758,485.9870159626007,1018.5650253295898,488.76200795173645,1040.3544616699219,492.1615147590637,923.5044479370117,481.434041261673,894.7788619995117,482.5700318813324,870.1785850524902,484.58773970603943,1070.6557846069336,536.7501926422119,824.5323371887207,535.0403487682343,996.2665557861328,609.2181158065796,908.6884689331055,608.133237361908,1234.0826797485352,983.4374499320984,543.3463096618652,935.0241136550903
2025-03-08 03:37:08.356846,1920,1080,961.3796997070312,525.2293860912323,996.0773849487305,483.87439012527466,1018.0278396606445,486.6438138484955,1039.976921081543,489.9218165874481,921.7630577087402,479.6543848514557,892.5864601135254,480.9834945201874,867.4958038330078,483.0870759487152,1069.1829299926758,534.5446121692657,823.1853103637695,534.6180295944214,996.5337753295898,607.8403401374817,908.0239677429199,607.6385951042175,1236.4311218261719,983.5024666786194,540.6934547424316,937.2049427032471
2025-03-08 03:37:08.431234,1920,1080,961.3481140136719,525.6508684158325,995.8491897583008,483.3819043636322,1017.7345275878906,486.18287086486816,1039.793815612793,489.46895241737366,921.0257148742676,479.31787490844727,891.4865684509277,480.7655918598175,865.8584403991699,483.00448536872864,1067.790756225586,534.291079044342,822.066707611084,534.6698498725891,996.5416717529297,608.0102849006653,907.0096206665039,607.8472924232483,1235.9333038330078,983.4221291542053,537.6742172241211,937.4431872367859
2025-03-08 03:37:08.489716,1920,1080,960.6277084350586,525.9796857833862,995.2213668823242,483.11044335365295,1016.824836730957,485.926376581192,1039.1431045532227,489.2685914039612,919.3061256408691,479.35208916664124,889.1768074035645,480.94300389289856,862.8651809692383,483.30472111701965,1066.219139099121,534.3119037151337,820.3146171569824,534.7800242900848,996.2596893310547,608.4288382530212,904.2684745788574,608.8870453834534,1235.6640243530273,983.6157631874084,532.0010948181152,938.9526057243347
2025-03-08 03:37:08.557463,1920,1080,960.6658172607422,526.3194465637207,995.1998519897461,482.2756540775299,1016.7862701416016,485.18067955970764,1039.131088256836,488.710412979126,919.2611503601074,478.48289251327515,888.947868347168,480.1558184623718,862.5024604797363,482.85510778427124,1065.893783569336,534.3119037151337,819.3747138977051,534.5472514629364,996.2649536132812,608.5752868652344,903.9189720153809,609.0988326072693,1235.698471069336,984.4895625114441,527.7858352661133,942.6616501808167
2025-03-08 03:37:08.624760,1920,1080,960.6619262695312,526.7671608924866,995.1924133300781,482.2137916088104,1016.7930221557617,485.1608204841614,1039.1543197631836,488.72257947921753,919.1765785217285,478.4554052352905,888.6183929443359,480.1722013950348,861.9191551208496,482.99389600753784,1065.8991622924805,535.2313756942749,818.466625213623,534.6077942848206,996.240119934082,610.3609299659729,902.9453659057617,610.624988079071,1235.6813049316406,984.7820091247559,526.4499664306641,945.2041268348694
2025-03-08 03:37:08.692278,1920,1080,961.1915588378906,527.5237369537354,995.526237487793,482.2256362438202,1017.3367309570312,485.2292490005493,1039.5798110961914,488.9449882507324,919.3796539306641,478.47352623939514,888.6615943908691,480.1995599269867,861.9686508178711,483.10168862342834,1066.0303115844727,536.107589006424,817.9726409912109,534.561413526535,996.4250564575195,611.9517803192139,902.8970146179199,611.6179418563843,1235.6627655029297,986.6069841384888,523.1623077392578,945.0737071037292
2025-03-08 03:37:08.757184,1920,1080,963.9291000366211,535.305597782135,996.8930053710938,485.62713861465454,1019.1080474853516,488.9905643463135,1040.6437683105469,492.94944047927856,921.2955093383789,482.13223099708557,889.8616218566895,484.187468290329,862.3773193359375,487.48748660087585,1066.1519622802734,539.1111373901367,817.8272438049316,536.2373650074005,997.6752090454102,618.6106538772583,904.3531036376953,617.1945118904114,1235.5830001831055,988.3236837387085,520.8681678771973,944.8938488960266
2025-03-08 03:37:08.823582,1920,1080,967.5655746459961,553.0961108207703,1000.4932022094727,498.9885950088501,1022.7640914916992,502.54082679748535,1042.6707458496094,506.7413592338562,926.6021347045898,493.93518447875977,894.5564460754395,494.3483304977417,866.0372543334961,496.28177404403687,1066.1961364746094,549.5280432701111,817.9302406311035,539.8060441017151,998.8452529907227,633.1691265106201,906.350269317627,628.291711807251,1233.7923431396484,992.3507308959961,519.8491287231445,944.2759966850281
2025-03-08 03:37:08.893546,1920,1080,967.5217437744141,568.7099146842957,1000.6939315795898,510.879385471344,1023.0806350708008,515.068234205246,1042.93212890625,520.3972256183624,927.037467956543,503.3381187915802,895.169563293457,502.5366425514221,866.8170547485352,503.63787174224854,1066.164779663086,561.863522529602,817.9659461975098,543.8908982276917,998.3831405639648,647.236819267273,905.6860542297363,639.6827101707458,1227.527961730957,996.2866258621216,518.6377716064453,939.6247243881226
2025-03-08 03:37:08.957035,1920,1080,967.4878692626953,578.864049911499,1000.6756210327148,519.0694677829742,1023.0585479736328,523.5971760749817,1042.921142578125,529.5067155361176,927.2210884094238,510.3530716896057,895.4764938354492,509.08724069595337,867.1981430053711,509.89222526550293,1065.505027770996,570.8217358589172,817.9568481445312,548.2231378555298,997.6926040649414,655.5429983139038,905.2511215209961,646.9718599319458,1219.9430465698242,998.927013874054,515.1271820068359,936.5607619285583
2025-03-08 03:37:09.024148,1920,1080,967.4063873291016,581.312735080719,1000.6632614135742,521.641491651535,1023.0554580688477,526.2217926979065,1042.9194259643555,532.2216796875,927.2216606140137,512.0663595199585,895.4732322692871,510.41184425354004,867.1972846984863,510.955570936203,1064.4227600097656,573.3320260047913,816.6574859619141,548.9209413528442,996.1381530761719,658.4209871292114,903.3449935913086,649.4099235534668,1213.1022262573242,1003.7642598152161,503.60578536987305,936.5352058410645
2025-03-08 03:37:09.091451,1920,1080,962.6274490356445,583.1677722930908,997.8377151489258,523.2963287830353,1019.2373657226562,527.9686188697815,1040.0127410888672,534.1685771942139,924.1241455078125,513.2005476951599,892.2021102905273,511.50509119033813,864.221363067627,512.0524871349335,1059.4794845581055,576.5405058860779,811.8280792236328,550.1820731163025,990.161018371582,660.577290058136,894.2025375366211,651.7646884918213,1203.0004119873047,1006.5070009231567,493.2443618774414,936.5628218650818
